Bridge Site,Bridge Survey: Created Date,Bridge Survey: Bridge Survey Name,Origin,Origin - Other,Origin - Admin Code,Destination,Destination - Other,Destination - Admin Code,Home Village,Home Village - Other,Home Village - Admin Code,Crossing Method,Purpose of Travel,Purpose of Travel - Other,Purpose of Travel - Categorized,Travel time,Gender,Approximate Age,Number of seniors traveling,Number of adults,Number of young adults traveling,Number of school aged children,Number of young children,Mode of Transportation,Cargo,Cargo - Other,Notes,Person previously surveyed today,River Conditions,River Photo URL,Weather Conditions,Bridge Survey: ID,home_centroid,destination_centroid,Bridge Name,bridge_coordinates,home_to_bridge_distance,bridge_to_destination_distance,total_distance
Rwamamara,19/01/2020,Bridge Survey - 00003527,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,90.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEH,POINT (454548.0509447701 4796315.817604185),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),3719.9637014252808,1054.4142580655296,4774.37795949081
Rwamamara,19/01/2020,Bridge Survey - 00003548,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,90.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEc,POINT (454548.0509447701 4796315.817604185),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),3719.9637014252808,1054.4142580655296,4774.37795949081
Rwamamara,19/10/2019,Bridge Survey - 00002220,,,,Other,Hindiro,35030101,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXc,POINT (457285.23232917424 4796641.209471824),POINT (457835.04119296087 4799332.380744868),Rwamamara,POINT (458061.0676080111 4797539.2733098455),1186.7767427154652,1807.2969357118236,2994.0736784272885
Rwamamara,20/10/2019,Bridge Survey - 00002248,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWY4,POINT (457285.23232917424 4796641.209471824),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),1186.7767427154652,1054.4142580655296,2241.1910007809947
Rwamamara,20/10/2019,Bridge Survey - 00002238,,,,Other,Ngororero Catholic parish,35110506,Other,Cyumba,35110501,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWXu,POINT (454548.0509447701 4796315.817604185),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),3719.9637014252808,1054.4142580655296,4774.37795949081
Rwamamara,19/01/2020,Bridge Survey - 00003547,,,,Other,Ngororero Catholic parish,35110506,Other,Itetero,35110501,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEb,POINT (454548.0509447701 4796315.817604185),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),3719.9637014252808,1054.4142580655296,4774.37795949081
Muregeya,25/01/2020,Bridge Survey - 00003749,,,,Other,Rubengera Adventist church,31090304,Other,Mushubati,32100406,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A22LTQAZ,Sunny; Temperature is hot,a3b3Z000000Ofgw,POINT (432215.35737555043 4777809.145554203),POINT (434310.5622806941 4774732.419530668),Muregeya,POINT (431079.5512348176 4776109.643115324),2044.104725565905,3512.2894500179887,5556.394175583893
Gahororo,15/02/2020,Bridge Survey - 00004244,,,,Karama Catholic Parish,,24030306,Bunazi,,24030202,B2P bridge,Church or worship,Choir,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhTQ,POINT (460470.0831746932 4707889.1461893115),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2319.4504592580492,783.315257932732,3102.7657171907813
Gahororo,15/02/2020,Bridge Survey - 00004226,,,,Karama Catholic Parish,,24030306,Bunazi,,24030205,B2P bridge,Church or worship,Choir's practice,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhT8,POINT (463157.18272735085 4708810.669798295),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2562.1615916175483,783.315257932732,3345.4768495502803
Gahororo,15/02/2020,Bridge Survey - 00004192,,,,Karama Catholic Parish,,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x4IQAR,Sunny; Temperature is hot,a3b3Z000000OhSa,POINT (462171.83802074776 4708038.916001274),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2429.467201201901,783.315257932732,3212.782459134633
Gahororo,16/02/2020,Bridge Survey - 00004284,,,,Karama Catholic Parish,,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhU4,POINT (462171.83802074776 4708038.916001274),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2429.467201201901,783.315257932732,3212.782459134633
Gahororo,16/02/2020,Bridge Survey - 00004261,,,,Karama Catholic Parish,,24030306,Bunazi,,24030203,B2P bridge,Church or worship,,Worship,120.0,Female,Young adult,,3.0,,2.0,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTh,POINT (460368.2649840628 4707036.930262293),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),3174.5678529048546,783.315257932732,3957.8831108375866
Rwimvubu,14/12/2019,Bridge Survey - 00003180,,,,Other,Gacumu,23070101,Other,Musebeya,23010403,B2P bridge,Church or worship,,Worship,150.0,Female,Young adult,,,1.0,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1zrHQAR,Sunny; Temperature is hot,a3b3Z000000OcdH,POINT (446194.2024093012 4692694.517203621),POINT (450127.90078023035 4698175.1924954085),Rwimvubu,POINT (448461.04589102906 4695312.206019547),3462.7841555137793,3312.868361800821,6775.6525173146
Kanyarira,12/11/2019,Bridge Survey - 00002579,,,,Kanyarira Praying Mountain,,26020404,Other,Nyarusange,26020111,B2P bridge,Church or worship,,Worship,240.0,Female,Young adult,,,3.0,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yGwQAJ,Sunny; Temperature is moderate,a3b3Z000000OYrE,POINT (470949.94093175814 4761382.7675702935),POINT (467845.6167933495 4765347.4953771625),Kanyarira,POINT (467272.6222245 4766292.833421262),6134.445332350554,1105.4351150352145,7239.880447385769
Kanyarira,05/02/2020,Bridge Survey - 00003815,,,,Kanyarira Praying Mountain,,26020404,Other,Karongi,31070303,B2P bridge,Church or worship,,Worship,240.0,Female,Young adult,,,1.0,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1tkgQAB,Sunny; Temperature is moderate,a3b3Z000000OgWe,POINT (457230.3824161016 4768850.065287613),POINT (467845.6167933495 4765347.4953771625),Kanyarira,POINT (467272.6222245 4766292.833421262),10362.72238302583,1105.4351150352145,11468.157498061044
Gahororo,16/11/2019,Bridge Survey - 00002872,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,Choir's practice,Worship,30.0,Male,Adult,,1.0,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSr,POINT (462949.4739382922 4710738.856083672),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2059.7404535075807,783.315257932732,2843.0557114403127
Gahororo,16/11/2019,Bridge Survey - 00002825,,,,Karama Center,,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,30.0,Male,Adult,,2.0,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZS6,POINT (462949.4739382922 4710738.856083672),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2059.7404535075807,783.315257932732,2843.0557114403127
Gahororo,16/11/2019,Bridge Survey - 00002875,,,,Other,Karama Catholic parish,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,30.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1yJ1QAJ,Sunny; Temperature is moderate,a3b3Z000000OZSu,POINT (462949.4739382922 4710738.856083672),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2059.7404535075807,783.315257932732,2843.0557114403127
Rwamamara,19/01/2020,Bridge Survey - 00003564,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,30.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEs,POINT (457858.6300733068 4797916.681358016),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),428.2730324000133,1054.4142580655296,1482.687290465543
Kanyarira,09/02/2020,Bridge Survey - 00003867,,,,Gashinge,,26020404,Bisika,,26020401,B2P bridge,Church or worship,,Worship,40.0,Male,Adult,,1.0,,,1.0,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trZQAR,Cloudy; Temperature is moderate,a3b3Z000000OgsI,POINT (466829.8296667234 4765693.22930698),POINT (467845.6167933495 4765347.4953771625),Kanyarira,POINT (467272.6222245 4766292.833421262),745.3793283196095,1105.4351150352145,1850.814443354824
Gahororo,16/02/2020,Bridge Survey - 00004270,,,,Karama Catholic Parish,,24030306,Muhembe,,24030501,B2P bridge,Church or worship,,Worship,40.0,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1x5zQAB,Sunny; Temperature is hot,a3b3Z000000OhTq,POINT (462949.4739382922 4710738.856083672),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2059.7404535075807,783.315257932732,2843.0557114403127
Gahororo,16/09/2019,Bridge Survey - 00001408,,,,Karama Center,Parish,24030306,Other,Kaburemera,24030503,B2P bridge,Church or worship,,Worship,50.0,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xG4QAJ,Sunny; Temperature is moderate,a3b3Z000000OT7W,POINT (461742.005408755 4710662.222785125),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),920.8092727084007,783.315257932732,1704.1245306411329
Rwamamara,19/10/2019,Bridge Survey - 00002196,,,,Other,Ngororero Adventist church,35110503,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,,,3.0,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKrQAJ,Sunny,a3b3Z000000OWXE,POINT (457858.6300733068 4797916.681358016),POINT (458581.166789693 4794945.71108277),Rwamamara,POINT (458061.0676080111 4797539.2733098455),428.2730324000133,2645.197191988003,3073.470224388016
Rwamamara,20/10/2019,Bridge Survey - 00002247,,,,Other,Ngororero Catholic parish,35110506,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xKxQAJ,Sunny,a3b3Z000000OWY3,POINT (457858.6300733068 4797916.681358016),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),428.2730324000133,1054.4142580655296,1482.687290465543
Ruharazi,07/12/2019,Bridge Survey - 00003003,,,,Mwoya,,23110204,Nkakwa,,23110303,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,1.0,,,1.0,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1zOsQAJ,Sunny; Temperature is moderate,a3b3Z000000Oc2s,POINT (458182.2959029123 4692562.259931227),POINT (459330.2707000882 4693575.428159493),Ruharazi,POINT (458449.13411808875 4692983.315596859),498.4882211639413,1061.6020737388803,1560.0902949028216
Rwamamara,19/01/2020,Bridge Survey - 00003519,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,1.0,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfE9,POINT (457120.26258220157 4797836.69920569),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),986.6996808083875,1054.4142580655296,2041.113938873917
Rwamamara,19/01/2020,Bridge Survey - 00003539,,,,Other,Ngororero Catholic parish,35110506,Gaseke,,35050601,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfET,POINT (457120.26258220157 4797836.69920569),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),986.6996808083875,1054.4142580655296,2041.113938873917
Rwamamara,19/01/2020,Bridge Survey - 00003562,,,,Other,Ngororero Catholic parish,35110506,Mubuga,,35050604,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AdQAJ,Sunny; Temperature is hot,a3b3Z000000OfEq,POINT (457285.23232917424 4796641.209471824),POINT (458568.0082580241 4796614.7190361675),Rwamamara,POINT (458061.0676080111 4797539.2733098455),1186.7767427154652,1054.4142580655296,2241.1910007809947
Kanyarira,09/02/2020,Bridge Survey - 00003869,,,,Kanyarira Praying Mountain,,26020404,Mutara,,26070606,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,,,,,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1trZQAR,Cloudy; Temperature is moderate,a3b3Z000000OgsK,POINT (461103.24809172575 4765349.655079606),POINT (467845.6167933495 4765347.4953771625),Kanyarira,POINT (467272.6222245 4766292.833421262),6241.0546043367485,1105.4351150352145,7346.489719371963
Ruharazi,01/03/2020,Bridge Survey - 00004352,,,,Mwoya,,23110204,Nkakwa,,23110303,B2P bridge,Church or worship,,Worship,60.0,Male,Adult,,1.0,,,,Foot,,,,,River is very shallow (water is knee-deep or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21vMQAR,Sunny; Temperature is hot,a3b3Z000000OiZQ,POINT (458182.2959029123 4692562.259931227),POINT (459330.2707000882 4693575.428159493),Ruharazi,POINT (458449.13411808875 4692983.315596859),498.4882211639413,1061.6020737388803,1560.0902949028216
Rwamamara,19/01/2020,Bridge Survey - 00003464,,,,Other,Ngororero Adventist church,35110503,Gasiza,,35050602,B2P bridge,Church or worship,,Worship,70.0,Male,Adult,,,,,2.0,Foot,,,,,River is somewhat shallow (water reaches waist or less),https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A21AbQAJ,Sunny; Temperature is moderate,a3b3Z000000OfDG,POINT (457858.6300733068 4797916.681358016),POINT (458581.166789693 4794945.71108277),Rwamamara,POINT (458061.0676080111 4797539.2733098455),428.2730324000133,2645.197191988003,3073.470224388016
Gahororo,14/09/2019,Bridge Survey - 00001373,,,,Karama Center,Catholic parish,24030306,Bunazi,,24030201,B2P bridge,Church or worship,,Worship,80.0,Male,Adult,,,,,,Foot,,,,,River is very shallow (water is knee-deep or less); River is moving slowly,https://bridges.my.salesforce.com/sfc/servlet.shepherd/version/renditionDownload?rendition=ORIGINAL_Jpg&versionId=0683Z00000A1xFzQAJ,Sunny; Temperature is moderate,a3b3Z000000OT64,POINT (462171.83802074776 4708038.916001274),POINT (460782.5251079745 4710912.365775114),Gahororo,POINT (460974.80373578705 4710153.016235971),2429.467201201901,783.315257932732,3212.782459134633
